row ,county_name,state_abbr,votes_total,votes_dem,votes_gop,combined_fips,per_dem,per_gop
1544,Oxford County,ME,505,255,217,23017,0.504950495,0.42970297
1545,Oxford County,ME,1508,911,552,23017,0.604111406,0.366047745
1546,Oxford County,ME,469,255,204,23017,0.543710021,0.434968017
1547,Oxford County,ME,1021,518,465,23017,0.507345739,0.455435847
1548,Oxford County,ME,79,39,37,23017,0.493670886,0.46835443
1549,Oxford County,ME,473,260,197,23017,0.549682875,0.416490486
1550,Oxford County,ME,658,318,317,23017,0.483282675,0.481762918
1551,Oxford County,ME,1233,750,470,23017,0.608272506,0.381184104
1552,Oxford County,ME,1614,920,649,23017,0.570012392,0.402106568
1553,Oxford County,ME,115,68,41,23017,0.591304348,0.356521739
1554,Oxford County,ME,432,244,172,23017,0.564814815,0.398148148
1555,Oxford County,ME,162,88,71,23017,0.543209877,0.438271605
1556,Oxford County,ME,585,307,256,23017,0.524786325,0.437606838
1557,Oxford County,ME,703,370,303,23017,0.526315789,0.431009957
1558,Oxford County,ME,725,379,323,23017,0.522758621,0.445517241
1559,Oxford County,ME,27,14,13,23017,0.518518519,0.481481481
1560,Oxford County,ME,655,333,306,23017,0.508396947,0.467175573
1561,Oxford County,ME,14,3,10,23017,0.214285714,0.714285714
1562,Oxford County,ME,1306,894,352,23017,0.684532925,0.269525268
1563,Oxford County,ME,232,127,100,23017,0.547413793,0.431034483
1564,Oxford County,ME,2455,1351,1033,23017,0.550305499,0.420773931
1565,Oxford County,ME,985,517,438,23017,0.524873096,0.444670051
1566,Oxford County,ME,2010,1049,918,23017,0.521890547,0.456716418
1567,Oxford County,ME,281,169,94,23017,0.601423488,0.334519573
1568,Oxford County,ME,2443,1345,1020,23017,0.550552599,0.417519443
1569,Oxford County,ME,832,491,318,23017,0.590144231,0.382211538
1570,Oxford County,ME,740,371,346,23017,0.501351351,0.467567568
1571,Oxford County,ME,247,151,91,23017,0.611336032,0.368421053
1572,Oxford County,ME,2668,1671,915,23017,0.626311844,0.342953523
1573,Oxford County,ME,155,90,59,23017,0.580645161,0.380645161
1574,Oxford County,ME,190,122,63,23017,0.642105263,0.331578947
1575,Oxford County,ME,526,271,241,23017,0.515209125,0.458174905
1576,Oxford County,ME,226,125,96,23017,0.553097345,0.424778761
1577,Oxford County,ME,0,0,0,23017,,
1578,Oxford County,ME,886,455,382,23017,0.513544018,0.431151242
1579,Oxford County,ME,860,470,353,23017,0.546511628,0.410465116
1580,Oxford County,ME,714,351,344,23017,0.491596639,0.481792717
1581,Penobscot County,ME,448,225,211,23019,0.502232143,0.470982143
1582,Penobscot County,ME,15083,8809,5905,23019,0.584035006,0.391500365
1583,Penobscot County,ME,611,251,349,23019,0.410801964,0.571194763
1584,Penobscot County,ME,797,439,345,23019,0.550815558,0.432873275
1585,Penobscot County,ME,5081,2450,2542,23019,0.482188546,0.500295217
1586,Penobscot County,ME,189,69,115,23019,0.365079365,0.608465608
1587,Penobscot County,ME,1453,578,849,23019,0.39779766,0.584308328
1588,Penobscot County,ME,83,29,52,23019,0.34939759,0.626506024
1589,Penobscot County,ME,655,186,454,23019,0.283969466,0.693129771
1590,Penobscot County,ME,323,114,202,23019,0.352941176,0.625386997
1591,Penobscot County,ME,462,221,231,23019,0.478354978,0.5
1592,Penobscot County,ME,1089,414,648,23019,0.380165289,0.595041322
1593,Penobscot County,ME,1380,477,874,23019,0.345652174,0.633333333
1594,Penobscot County,ME,1643,745,860,23019,0.453438831,0.523432745
1595,Penobscot County,ME,693,323,357,23019,0.466089466,0.515151515
1596,Penobscot County,ME,20,7,13,23019,0.35,0.65
1597,Penobscot County,ME,920,483,416,23019,0.525,0.452173913
1598,Penobscot County,ME,1264,557,682,23019,0.440664557,0.539556962
1599,Penobscot County,ME,94,52,42,23019,0.553191489,0.446808511
1600,Penobscot County,ME,769,356,389,23019,0.462938882,0.505851756
1601,Penobscot County,ME,615,256,344,23019,0.416260163,0.559349593
1602,Penobscot County,ME,542,220,312,23019,0.405904059,0.575645756
1603,Penobscot County,ME,547,246,287,23019,0.449725777,0.524680073
1604,Penobscot County,ME,2455,1136,1281,23019,0.462729124,0.521792261
1605,Penobscot County,ME,610,253,342,23019,0.414754098,0.560655738
1606,Penobscot County,ME,4180,2013,2099,23019,0.481578947,0.50215311
1607,Penobscot County,ME,3025,1250,1731,23019,0.41322314,0.572231405
1608,Penobscot County,ME,1927,827,1059,23019,0.429164504,0.5495589
1609,Penobscot County,ME,647,342,289,23019,0.528593509,0.446676971
1610,Penobscot County,ME,732,278,444,23019,0.379781421,0.606557377
1611,Penobscot County,ME,629,302,316,23019,0.480127186,0.502384738
1612,Penobscot County,ME,322,139,178,23019,0.431677019,0.552795031
1613,Penobscot County,ME,80,37,41,23019,0.4625,0.5125
1614,Penobscot County,ME,453,160,291,23019,0.353200883,0.642384106
1615,Penobscot County,ME,1459,538,875,23019,0.368745716,0.59972584
1616,Penobscot County,ME,2381,977,1338,23019,0.410331793,0.561948761
1617,Penobscot County,ME,193,71,119,23019,0.367875648,0.616580311
1618,Penobscot County,ME,357,176,171,23019,0.492997199,0.478991597
1619,Penobscot County,ME,54,22,32,23019,0.407407407,0.592592593
1620,Penobscot County,ME,688,285,388,23019,0.414244186,0.563953488
1621,Penobscot County,ME,1551,865,650,23019,0.557704707,0.419084462
1622,Penobscot County,ME,2305,1317,937,23019,0.571366594,0.406507592
1623,Penobscot County,ME,115,36,76,23019,0.313043478,0.660869565
1624,Penobscot County,ME,837,395,428,23019,0.471923536,0.51135006
1625,Penobscot County,ME,1613,684,890,23019,0.424054557,0.551766894
1626,Penobscot County,ME,3845,2366,1358,23019,0.615344603,0.353185956
1627,Penobscot County,ME,5361,3761,1396,23019,0.701548219,0.260399179
1628,Penobscot County,ME,2219,986,1188,23019,0.444344299,0.535376296
1629,Penobscot County,ME,194,70,120,23019,0.360824742,0.618556701
1630,Penobscot County,ME,501,223,267,23019,0.44510978,0.532934132
1631,Penobscot County,ME,284,127,150,23019,0.447183099,0.528169014
1632,Penobscot County,ME,281,253,23,23019,0.900355872,0.081850534
1633,Penobscot County,ME,655,265,374,23019,0.404580153,0.570992366
1634,Penobscot County,ME,26,16,10,23019,0.615384615,0.384615385
1635,Penobscot County,ME,155,52,101,23019,0.335483871,0.651612903
1636,Penobscot County,ME,212,72,135,23019,0.339622642,0.636792453
1637,Penobscot County,ME,655,294,352,23019,0.448854962,0.53740458
1638,Penobscot County,ME,1083,580,482,23019,0.5355494,0.445060018
1639,Penobscot County,ME,23,13,9,23019,0.565217391,0.391304348
1640,Penobscot County,ME,178,66,112,23019,0.370786517,0.629213483
1641,Penobscot County,ME,125,62,61,23019,0.496,0.488
1642,Piscataquis County,ME,379,153,216,23021,0.403693931,0.569920844
1643,Piscataquis County,ME,179,73,103,23021,0.407821229,0.575418994
1644,Piscataquis County,ME,94,41,52,23021,0.436170213,0.553191489
1645,Piscataquis County,ME,84,36,48,23021,0.428571429,0.571428571
1646,Piscataquis County,ME,711,346,345,23021,0.486638537,0.485232068
1647,Piscataquis County,ME,2106,991,1058,23021,0.470560304,0.502374169
1648,Piscataquis County,ME,1120,599,505,23021,0.534821429,0.450892857
1649,Piscataquis County,ME,687,299,357,23021,0.435225619,0.519650655
1650,Piscataquis County,ME,19,11,8,23021,0.578947368,0.421052632
1651,Piscataquis County,ME,63,39,24,23021,0.619047619,0.380952381
1652,Piscataquis County,ME,134,48,80,23021,0.358208955,0.597014925
1653,Piscataquis County,ME,1118,506,572,23021,0.452593918,0.511627907
1654,Piscataquis County,ME,441,208,213,23021,0.471655329,0.482993197
1655,Piscataquis County,ME,416,176,227,23021,0.423076923,0.545673077
1656,Piscataquis County,ME,58,19,38,23021,0.327586207,0.655172414
1657,Piscataquis County,ME,667,317,341,23021,0.475262369,0.511244378
1658,Piscataquis County,ME,374,139,225,23021,0.371657754,0.601604278
1659,Piscataquis County,ME,135,55,77,23021,0.407407407,0.57037037
1660,Piscataquis County,ME,124,80,40,23021,0.64516129,0.322580645
1661,Piscataquis County,ME,81,32,48,23021,0.395061728,0.592592593
1662,Sagadahoc County,ME,321,220,92,23023,0.685358255,0.286604361
1663,Sagadahoc County,ME,4528,2895,1512,23023,0.639355124,0.333922261
1664,Sagadahoc County,ME,1590,711,837,23023,0.447169811,0.526415094
1665,Sagadahoc County,ME,1752,1020,691,23023,0.582191781,0.394406393
1666,Sagadahoc County,ME,733,447,273,23023,0.609822647,0.372442019
1667,Sagadahoc County,ME,1390,754,607,23023,0.542446043,0.436690647
1668,Sagadahoc County,ME,1771,952,772,23023,0.537549407,0.435911914
1669,Sagadahoc County,ME,5526,3153,2259,23023,0.570575461,0.408794788
1670,Sagadahoc County,ME,1211,641,544,23023,0.529314616,0.449215524
1671,Sagadahoc County,ME,1912,1028,842,23023,0.537656904,0.440376569
1672,Somerset County,ME,1086,543,512,23025,0.5,0.47145488
1673,Somerset County,ME,430,211,204,23025,0.490697674,0.474418605
1674,Somerset County,ME,461,248,203,23025,0.537960954,0.440347072
1675,Somerset County,ME,43,19,23,23025,0.441860465,0.534883721
1676,Somerset County,ME,267,96,165,23025,0.359550562,0.617977528
1677,Somerset County,ME,1005,515,464,23025,0.512437811,0.461691542
1678,Somerset County,ME,51,23,28,23025,0.450980392,0.549019608
1679,Somerset County,ME,672,304,358,23025,0.452380952,0.532738095
1680,Somerset County,ME,15,5,9,23025,0.333333333,0.6
1681,Somerset County,ME,394,201,185,23025,0.510152284,0.469543147
1682,Somerset County,ME,483,218,248,23025,0.451345756,0.513457557
1683,Somerset County,ME,3185,1714,1359,23025,0.538147567,0.426687598
1684,Somerset County,ME,450,196,245,23025,0.435555556,0.544444444
1685,Somerset County,ME,839,324,487,23025,0.386174017,0.58045292
1686,Somerset County,ME,106,39,62,23025,0.367924528,0.58490566
1687,Somerset County,ME,504,190,291,23025,0.376984127,0.577380952
1688,Somerset County,ME,2096,1118,924,23025,0.533396947,0.440839695
1689,Somerset County,ME,363,190,164,23025,0.523415978,0.451790634
1690,Somerset County,ME,111,33,76,23025,0.297297297,0.684684685
1691,Somerset County,ME,249,137,110,23025,0.550200803,0.441767068
1692,Somerset County,ME,423,213,194,23025,0.503546099,0.458628842
1693,Somerset County,ME,1630,772,806,23025,0.473619632,0.494478528
1694,Somerset County,ME,1038,430,576,23025,0.414258189,0.554913295
1695,Somerset County,ME,1845,869,941,23025,0.47100271,0.5100271
1696,Somerset County,ME,51,29,22,23025,0.568627451,0.431372549
1697,Somerset County,ME,231,93,130,23025,0.402597403,0.562770563
1698,Somerset County,ME,1056,416,620,23025,0.393939394,0.587121212
1699,Somerset County,ME,3899,2225,1558,23025,0.570659143,0.399589638
1700,Somerset County,ME,568,282,272,23025,0.496478873,0.478873239
1701,Somerset County,ME,550,268,266,23025,0.487272727,0.483636364
1702,Somerset County,ME,196,71,121,23025,0.362244898,0.617346939
1703,Somerset County,ME,317,171,133,23025,0.539432177,0.41955836
1704,Somerset County,ME,44,23,21,23025,0.522727273,0.477272727
1705,Somerset County,ME,47,25,21,23025,0.531914894,0.446808511
1706,Waldo County,ME,3603,2270,1240,23027,0.63003053,0.344157646
1707,Waldo County,ME,489,261,214,23027,0.533742331,0.437627812
1708,Waldo County,ME,513,243,260,23027,0.473684211,0.506822612
1709,Waldo County,ME,595,290,292,23027,0.487394958,0.490756303
1710,Waldo County,ME,529,242,270,23027,0.457466919,0.510396975
1711,Waldo County,ME,392,215,163,23027,0.548469388,0.415816327
1712,Waldo County,ME,418,282,134,23027,0.674641148,0.320574163
1713,Waldo County,ME,279,127,137,23027,0.455197133,0.491039427
1714,Waldo County,ME,395,158,226,23027,0.4,0.572151899
1715,Waldo County,ME,492,259,219,23027,0.526422764,0.445121951
1716,Waldo County,ME,1427,858,535,23027,0.601261388,0.374912404
1717,Waldo County,ME,482,265,192,23027,0.549792531,0.398340249
1718,Waldo County,ME,541,319,192,23027,0.589648799,0.354898336
1719,Waldo County,ME,500,217,271,23027,0.434,0.542
1720,Waldo County,ME,950,535,398,23027,0.563157895,0.418947368
1721,Waldo County,ME,800,352,429,23027,0.44,0.53625
1722,Waldo County,ME,354,193,150,23027,0.54519774,0.423728814
1723,Waldo County,ME,733,383,333,23027,0.522510232,0.454297408
1724,Waldo County,ME,1431,767,622,23027,0.535988819,0.434661076
1725,Waldo County,ME,946,491,424,23027,0.519027484,0.44820296
1726,Waldo County,ME,704,362,295,23027,0.514204545,0.419034091
1727,Waldo County,ME,383,214,154,23027,0.558746736,0.402088773
1728,Waldo County,ME,526,258,260,23027,0.490494297,0.494296578
1729,Waldo County,ME,975,479,443,23027,0.491282051,0.454358974
1730,Waldo County,ME,423,225,184,23027,0.531914894,0.43498818
1731,Waldo County,ME,2096,1027,1018,23027,0.489980916,0.485687023
1732,Washington County,ME,585,273,299,23029,0.466666667,0.511111111
1733,Washington County,ME,288,131,153,23029,0.454861111,0.53125
1734,Washington County,ME,623,354,230,23029,0.568218299,0.36918138
1735,Washington County,ME,106,56,49,23029,0.528301887,0.462264151
1736,Washington County,ME,277,134,137,23029,0.483754513,0.494584838
1737,Washington County,ME,35,13,21,23029,0.371428571,0.6
1738,Washington County,ME,1486,730,725,23029,0.491251682,0.487886945
1739,Washington County,ME,169,64,97,23029,0.378698225,0.573964497
1740,Washington County,ME,592,278,303,23029,0.469594595,0.511824324
1741,Washington County,ME,201,67,126,23029,0.333333333,0.626865672
1742,Washington County,ME,283,122,148,23029,0.431095406,0.522968198
1743,Washington County,ME,129,57,67,23029,0.441860465,0.519379845
1744,Washington County,ME,63,23,40,23029,0.365079365,0.634920635
1745,Washington County,ME,284,116,163,23029,0.408450704,0.573943662
1746,Washington County,ME,265,110,150,23029,0.41509434,0.566037736
1747,Washington County,ME,27,7,20,23029,0.259259259,0.740740741
1748,Washington County,ME,157,77,77,23029,0.49044586,0.49044586
1749,Washington County,ME,707,310,381,23029,0.438472419,0.538896747
1750,Washington County,ME,838,488,296,23029,0.582338902,0.353221957
1751,Washington County,ME,100,42,58,23029,0.42,0.58
1752,Washington County,ME,454,181,264,23029,0.398678414,0.581497797
1753,Washington County,ME,236,208,25,23029,0.881355932,0.105932203
1754,Washington County,ME,292,140,146,23029,0.479452055,0.5
1755,Washington County,ME,616,311,296,23029,0.50487013,0.480519481
1756,Washington County,ME,789,465,307,23029,0.589353612,0.389100127
1757,Washington County,ME,868,449,396,23029,0.517281106,0.456221198
1758,Washington County,ME,489,243,240,23029,0.496932515,0.490797546
1759,Washington County,ME,289,119,163,23029,0.411764706,0.564013841
1760,Washington County,ME,89,36,50,23029,0.404494382,0.561797753
1761,Washington County,ME,611,320,282,23029,0.523731588,0.461538462
1762,Washington County,ME,95,47,47,23029,0.494736842,0.494736842
1763,Washington County,ME,452,229,211,23029,0.506637168,0.466814159
1764,Washington County,ME,448,219,217,23029,0.488839286,0.484375
1765,Washington County,ME,238,204,29,23029,0.857142857,0.121848739
1766,Washington County,ME,462,196,251,23029,0.424242424,0.543290043
1767,Washington County,ME,293,143,142,23029,0.488054608,0.484641638
1768,Washington County,ME,154,92,60,23029,0.597402597,0.38961039
1769,Washington County,ME,545,257,269,23029,0.471559633,0.493577982
1770,Washington County,ME,32,13,19,23029,0.40625,0.59375
1771,Washington County,ME,113,38,73,23029,0.336283186,0.646017699
1772,Washington County,ME,105,51,52,23029,0.485714286,0.495238095
1773,Washington County,ME,58,22,33,23029,0.379310345,0.568965517
1774,Washington County,ME,289,104,173,23029,0.359861592,0.598615917
1775,Washington County,ME,77,32,44,23029,0.415584416,0.571428571
1776,Washington County,ME,338,178,154,23029,0.526627219,0.455621302
1777,Washington County,ME,109,48,56,23029,0.440366972,0.513761468
1778,York County,ME,1340,688,625,23031,0.513432836,0.46641791
1779,York County,ME,1739,964,739,23031,0.554341576,0.424956872
1780,York County,ME,2248,1229,960,23031,0.546708185,0.427046263
1781,York County,ME,3629,1733,1812,23031,0.477542023,0.499311105
1782,York County,ME,9884,6618,3047,23031,0.669566977,0.308276002
1783,York County,ME,4218,2212,1909,23031,0.524419156,0.452584163
1784,York County,ME,756,415,324,23031,0.548941799,0.428571429
1785,York County,ME,1127,590,503,23031,0.523513753,0.446317657
1786,York County,ME,3925,2210,1644,23031,0.563057325,0.418853503
1787,York County,ME,2381,1249,1054,23031,0.524569509,0.442671147
1788,York County,ME,6851,3935,2798,23031,0.574368705,0.408407532
1789,York County,ME,2425,1323,1073,23031,0.54556701,0.442474227
1790,York County,ME,5365,3443,1814,23031,0.641752097,0.338117428
1791,York County,ME,2911,1286,1522,23031,0.441772587,0.522844383
1792,York County,ME,1432,737,646,23031,0.514664804,0.451117318
1793,York County,ME,1843,908,877,23031,0.492674986,0.475854585
1794,York County,ME,2347,1270,1006,23031,0.541116319,0.428632297
1795,York County,ME,792,406,366,23031,0.512626263,0.462121212
1796,York County,ME,2683,1361,1266,23031,0.507267984,0.471859858
1797,York County,ME,910,549,347,23031,0.603296703,0.381318681
1798,York County,ME,5142,3247,1804,23031,0.631466356,0.35083625
1799,York County,ME,864,471,380,23031,0.545138889,0.439814815
1800,York County,ME,9891,6146,3556,23031,0.621372965,0.359518754
1801,York County,ME,9504,5588,3701,23031,0.587962963,0.389414983
1802,York County,ME,1446,720,693,23031,0.497925311,0.479253112
1803,York County,ME,3992,2276,1626,23031,0.570140281,0.407314629
1804,York County,ME,3519,1848,1581,23031,0.52514919,0.449275362
1805,York County,ME,5894,3182,2612,23031,0.539871055,0.443162538
1806,York County,ME,8569,4888,3594,23031,0.570428288,0.419418835
1807,Allegany County,MD,27817,9001,18158,24001,0.323579106,0.652766294
1808,Anne Arundel County,MD,239189,115960,118165,24003,0.484804903,0.494023555
1809,Baltimore County,MD,354655,202733,144686,24005,0.571634405,0.407962668
1810,Calvert County,MD,42168,18963,22413,24009,0.449701195,0.53151679
1811,Caroline County,MD,12526,4621,7674,24011,0.368912662,0.612645697
1812,Carroll County,MD,82171,26067,53960,24013,0.317228706,0.656679364
1813,Cecil County,MD,40037,15489,23660,24015,0.386867148,0.590953368
1814,Charles County,MD,70167,45621,23637,24017,0.650177434,0.336867758
1815,Dorchester County,MD,14249,6570,7514,24019,0.461084988,0.527335252
1816,Frederick County,MD,109127,51187,55495,24021,0.469058986,0.508535926
1817,Garrett County,MD,12113,2792,9102,24023,0.230496161,0.75142409
